X1,gene,entrez_id,ensembl_id,subclass,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,dup_gene,avg_expr,avg_expr_ratio
2660,DPP9,91039,ENSG00000142002,VLMC,0.636,0.454,3.28020508923507,2.27366490926168,0.636,0.272,0.0130653616082132,1,FALSE,2.0037887725371974,1.7968685734758993
2662,DPY19L1,23333,ENSG00000173852,L5/6 NP,0.978,0.571,2.31334011303568,1.6034851770269,0.879,0.758,0,0,FALSE,5.24487960328266,1.2003537210959538
2663,DPY19L3,147991,ENSG00000178904,OPC,0.661,0.582,2.09607640320087,1.45288944911691,0.611,0.222,2.06496291170555e-48,1.03828400163467e-43,FALSE,NA,NA
2664,DPY19L4,286148,ENSG00000156162,Oligodendrocyte,0.492,0.563,1.61505882925686,1.11947347393784,0.477,0.046,2.03701478933812e-22,1.0242314062271e-17,FALSE,NA,NA
2665,DPY19L4,286148,ENSG00000156162,Endothelial,0.471,0.56,2.37804434073958,1.64833473003018,0.485,0.03,8.93718135915006e-4,1,FALSE,1.3991006001188666,1.0063086890741015
2666,DPYD,1806,ENSG00000188641,Oligodendrocyte,0.946,0.781,2.32639034408192,1.61253090788226,0.82,0.64,0,0,FALSE,6.059163652360508,1.0029830728337241
2667,DPYS,1807,ENSG00000147647,L5/6 IT Car3,0.571,0.267,1.75536490040734,1.21672623157124,0.679,0.358,4.86842628806571e-143,2.44789342190232e-138,FALSE,1.8261930952424947,1.0726971928573932
2668,DPYS,1807,ENSG00000147647,Microglia,0.359,0.273,3.82544948583255,2.65159952547932,0.561,0.122,3.11090213720231e-55,1.56419270360669e-50,FALSE,NA,NA
2669,DPYSL3,1809,ENSG00000113657,Astrocyte,0.465,0.372,2.31616331662604,1.60544207263571,0.577,0.154,2.5574019738599e-63,1.28588728647649e-58,FALSE,NA,NA
2670,DPYSL3,1809,ENSG00000113657,OPC,0.475,0.373,2.19267111567763,1.51984380172718,0.577,0.154,9.5941745448801e-32,4.82404690291117e-27,FALSE,NA,NA
2671,DPYSL3,1809,ENSG00000113657,VLMC,0.455,0.375,2.1945295730555,1.52113198621884,0.512,0.024,NA,NA,FALSE,NA,NA
2672,DPYSL5,56896,ENSG00000157851,Oligodendrocyte,0.669,0.606,3.11573584056159,2.15966351325484,0.632,0.264,2.00862319420494e-297,1.00995582827818e-292,FALSE,3.019050113856009,1.0759904674981964
2674,DRAM1,55332,ENSG00000136048,PVALB,0.366,0.194,2.30923046171554,1.60063658380127,0.604,0.208,0,0,FALSE,NA,NA
2676,DRAM2,128338,ENSG00000156171,Microglia,0.367,0.422,2.33726834020262,1.62007096022347,0.492,0.016,2.98529704417839e-19,1.50103720678334e-14,FALSE,NA,NA
2677,DSCAM,1826,ENSG00000171587,OPC,1,0.961,2.67020117084166,1.85084241309676,0.983,0.966,9.79779782217555e-277,4.92643072296809e-272,FALSE,8.545924949512118,1.169699819698471
2678,DSCAML1,57453,ENSG00000177103,Oligodendrocyte,0.952,0.887,2.11739739707921,1.46766803591042,0.794,0.588,0,0,FALSE,NA,NA
2679,DSCR9,257203,NA,VLMC,0.364,0.423,2.086841232634,1.4464881166765,0.511,0.022,NA,NA,FALSE,0.7412164140793861,1.298818022781183
2680,DSE,29940,ENSG00000111817,Pericyte,0.625,0.577,2.68061228995203,1.85805885095459,0.586,0.172,0.0110949381237994,1,FALSE,NA,NA
2681,DSE,29940,ENSG00000111817,VLMC,0.818,0.577,3.63400790742497,2.51890233516417,0.766,0.532,2.89882907722502e-4,1,FALSE,4.432010377319724,1.6067802985871968
2682,DSEL,92126,"ENSG00000171451, ENSG00000262102",OPC,0.427,0.21,2.76942440563789,1.91961871854181,0.629,0.258,1.29979316460118e-86,6.53549001093119e-82,FALSE,NA,NA
2683,DSEL,92126,"ENSG00000171451, ENSG00000262102",VIP,0.383,0.2,1.76472697036283,1.22321552396509,0.605,0.21,5.79892263991201e-212,2.91575629257416e-207,FALSE,NA,NA
2685,DSG2,1829,ENSG00000046604,L5 ET,0.424,0.07,2.7164497737494,1.8828995018071,0.686,0.372,2.75476155939471e-49,1.38512165967925e-44,FALSE,1.2295309281258087,4.305130168037666
2686,DST,667,ENSG00000151914,Astrocyte,0.998,0.992,1.80692531458501,1.25246518728699,0.878,0.756,0,0,FALSE,7.53905371893125,1.0742587801187127
2687,DSTN,11034,ENSG00000125868,Endothelial,0.471,0.762,1.5551999190516,1.07798243909767,0.452,0.096,4.55720633402684e-12,2.29140891681203e-7,FALSE,NA,NA
2689,DTNA,1837,ENSG00000134769,Astrocyte,1,0.954,2.58349511164634,1.79074235262806,0.969,0.938,0,0,FALSE,7.781830922092951,1.174330323387976
2691,DTX1,1840,ENSG00000135144,Astrocyte,0.532,0.397,2.31923228618808,1.60756932023486,0.61,0.22,3.69868904662258e-103,1.8597378395323e-98,FALSE,2.1000569299078555,1.3939841897504697
2696,DUSP1,1843,ENSG00000120129,Endothelial,0.629,0.177,6.78642594933879,4.70399201286303,0.776,0.552,5.83388110302103e-69,2.93333375741e-64,FALSE,4.425138693419548,3.695752265461596
2697,DUSP10,11221,ENSG00000143507,PVALB,0.526,0.088,2.28431992517052,1.58336991562886,0.724,0.448,0,0,FALSE,1.8931388226131483,1.641491856601113
2701,DUSP16,80824,"ENSG00000111266, ENSG00000280962",Oligodendrocyte,0.693,0.641,2.54336065628728,1.76292326805262,0.62,0.24,8.34478435051201e-190,4.19584101928094e-185,FALSE,3.0338514214692682,1.382201097217946
2702,DUSP18,150290,ENSG00000167065,VLMC,0.455,0.305,2.34301756589043,1.62405601979938,0.56,0.12,NA,NA,FALSE,NA,NA
2705,DUT,1854,ENSG00000128951,VLMC,0.455,0.619,2.20290192373453,1.52693525748667,0.501,0.002,0.0220564284136388,1,FALSE,NA,NA
2708,DYNLT3,6990,ENSG00000165169,Pericyte,0.438,0.502,1.79230716575015,1.2423326586371,0.49,0.02,NA,NA,FALSE,NA,NA
2709,DYRK1A,1859,ENSG00000157540,Endothelial,0.671,0.869,1.65478359144231,1.1470085808451,0.535,0.0700000000000001,4.42139487419965e-10,2.22312155669632e-5,FALSE,NA,NA
2710,DYRK2,8445,ENSG00000127334,L5/6 NP,0.449,0.17,1.73121087208659,1.19998393494155,0.646,0.292,2.75313164091926e-78,1.38430212037061e-73,FALSE,1.6785187981053187,1.3997259118893766
2712,DYSF,8291,ENSG00000135636,Oligodendrocyte,0.49,0.512,2.67232490951671,1.85231447657162,0.543,0.0860000000000001,1.06731500250517e-143,5.36656656409624e-139,FALSE,NA,NA
2714,EAF2,55840,ENSG00000145088,Astrocyte,0.483,0.425,2.02796342444393,1.405677129932,0.567,0.134,2.13794196541214e-56,1.07497859962888e-51,FALSE,NA,NA
2715,EBF1,1879,ENSG00000164330,Pericyte,0.969,0.295,9.1438825446761,6.33805640521354,0.978,0.956,0,0,TRUE,7.056716476404354,1.1171195093220176
2716,EBF1,1879,ENSG00000164330,Endothelial,0.943,0.295,8.41575263915976,5.83335521412351,0.958,0.916,0,0,TRUE,NA,NA
2717,EBF1,1879,ENSG00000164330,VLMC,0.909,0.295,6.1183581227085,4.24092268241144,0.921,0.842,1.28999224186585e-51,6.48620999132567e-47,TRUE,NA,NA
2720,EBF4,57593,ENSG00000088881,OPC,0.448,0.227,2.96516426482808,2.05529525006268,0.633,0.266,2.33100639548221e-104,1.17205332571241e-99,FALSE,1.588317321646037,1.2715801058661935
2722,ECE1,1889,ENSG00000117298,Pericyte,0.719,0.638,3.74890666274,2.59854408346063,0.732,0.464,3.61280073612486e-21,1.81655233813094e-16,FALSE,3.770550874582491,1.4058565120850866
2723,ECE1,1889,ENSG00000117298,Endothelial,0.557,0.638,1.94923474077744,1.35110656481937,0.478,0.044,NA,NA,FALSE,NA,NA
2724,ECE1,1889,ENSG00000117298,Astrocyte,0.718,0.636,1.81725525870879,1.25962535893173,0.585,0.17,5.27437066266926e-40,2.65200631289673e-35,FALSE,NA,NA
2725,ECE1,1889,ENSG00000117298,VLMC,0.727,0.638,2.03429209470557,1.41006382988055,0.665,0.33,0.0183661236926211,1,FALSE,NA,NA
2726,ECE2,9718,ENSG00000145194,PAX6,0.957,0.516,2.12855948779422,1.47540500761869,0.849,0.698,9.21052146034077e-121,4.63114229547394e-116,FALSE,4.392485516561641,1.165510213691961
2727,ECE2,9718,ENSG00000145194,LAMP5,0.884,0.499,1.85989567113883,1.28918144058552,0.789,0.578,0,0,FALSE,NA,NA
2728,ECE2,9718,ENSG00000145194,VIP,0.876,0.49,2.01464693774217,1.39644684471971,0.793,0.586,0,0,FALSE,NA,NA
2730,ECHDC2,55268,ENSG00000121310,Astrocyte,0.88,0.609,2.9695363615158,2.05832575655491,0.807,0.614,0,0,FALSE,4.388168579481987,1.6369853920536805
2731,ECHDC2,55268,ENSG00000121310,VLMC,0.636,0.616,1.5691776804576,1.08767108500678,0.568,0.136,NA,NA,FALSE,NA,NA
2734,ECM1,1893,ENSG00000143369,PVALB,0.573,0.21,1.94888325379187,1.35086293260633,0.695,0.39,0,0,FALSE,1.8489185259097278,1.1537357152790275
2736,ECM2,1842,ENSG00000106823,VLMC,0.364,0.065,3.02562942008004,2.0972065019477,0.655,0.31,0.00411072865821398,1,FALSE,1.249168246513378,1.0887842260521101
2739,EDA,1896,ENSG00000158813,L5/6 IT Car3,0.857,0.668,1.92546827270732,1.3346329044847,0.754,0.508,1.39018897e-316,6.99000915879e-312,FALSE,3.0820593105411236,1.370110790662377
2740,EDA,1896,ENSG00000158813,VLMC,0.636,0.672,2.45600613806726,1.70237373003924,0.564,0.128,NA,NA,FALSE,NA,NA
2741,EDA,1896,ENSG00000158813,Oligodendrocyte,0.55,0.677,1.91459356998172,1.32709513495102,0.468,0.0639999999999999,1.13302566040119e-82,5.69696632306321e-78,FALSE,NA,NA
2742,EDA,1896,ENSG00000158813,Microglia,0.676,0.672,3.63973094896167,2.52286924526955,0.58,0.16,3.65343054466985e-111,1.83698141216545e-106,FALSE,NA,NA
2743,EDARADD,128178,ENSG00000186197,Microglia,0.363,0.396,1.75543709649433,1.21677627408538,0.498,0.004,8.9979161789769e-15,4.52424223395138e-10,FALSE,NA,NA
2744,EDF1,8721,ENSG00000107223,Pericyte,0.375,0.568,1.95891761337372,1.35781822065921,0.494,0.012,9.0688713525248e-10,4.559919204763e-5,FALSE,NA,NA
2745,EDIL3,10085,ENSG00000164176,Oligodendrocyte,0.997,0.864,3.11689882603026,2.16046963335348,0.957,0.914,0,0,FALSE,7.528153631514096,1.2830846793773696
2747,EDN3,1908,ENSG00000124205,VLMC,0.727,0.031,6.77829553118666,4.69835643644411,0.858,0.716,7.61010873509372e-17,3.82643877309247e-12,FALSE,3.6869690056966924,2.3305719009819295
2749,EDNRA,1909,ENSG00000151617,L4 IT,0.404,0.201,1.85474837080352,1.28561360387061,0.618,0.236,1e-323,4.9684e-319,TRUE,NA,NA
2750,EDNRA,1909,ENSG00000151617,Pericyte,0.5,0.217,4.90019091756546,3.39655351871595,0.676,0.352,7.59593458175103e-11,3.81931186705023e-6,TRUE,2.6493143313086267,1.310453030717402
2751,EDNRA,1909,ENSG00000151617,SST,0.492,0.202,3.17544878380632,2.20105337150785,0.671,0.342,0,0,TRUE,NA,NA
2752,EDNRB,1910,ENSG00000136160,Astrocyte,0.573,0.161,5.37742432159871,3.72734650719063,0.743,0.486,0,0,FALSE,2.6408328859898926,2.402473104429465
2754,EDRF1,26098,ENSG00000107938,VLMC,0.455,0.574,3.15417394626049,2.18630677784609,0.533,0.0660000000000001,3.69656017923156e-4,1,FALSE,NA,NA
2755,EEF1A1,1915,ENSG00000156508,L5/6 IT Car3,0.963,0.776,1.67989053289998,1.16441138652897,0.77,0.54,6.30605707297168e-204,3.17074855686089e-199,FALSE,4.541192342255124,1.3854462070603015
2756,EEF1D,1936,"ENSG00000273594, ENSG00000104529",Astrocyte,0.512,0.442,2.26913402448406,1.57284385138377,0.579,0.158,1.49849548302993e-86,7.53458513822281e-82,FALSE,1.9803235205159906,1.0205426569909206
2758,EEF1D,1936,"ENSG00000273594, ENSG00000104529",VLMC,0.455,0.444,2.62268402110734,1.81790603473017,0.55,0.1,NA,NA,FALSE,NA,NA
2759,EEF1DP3,196549,NA,Pericyte,0.656,0.53,2.98564140456871,2.06948892173984,0.586,0.172,NA,NA,FALSE,NA,NA
2761,EEF2K,29904,"ENSG00000103319, ENSG00000284161",VLMC,0.727,0.729,2.02333031900853,1.40246570596222,0.463,0.074,NA,NA,FALSE,NA,NA
2762,EEF2K,29904,"ENSG00000103319, ENSG00000284161",Astrocyte,0.774,0.728,1.76093862765877,1.22058964490077,0.573,0.146,2.17950514831494e-32,1.09587698362423e-27,FALSE,NA,NA
2765,EEPD1,80820,ENSG00000122547,PAX6,0.948,0.582,1.91589784577585,1.32799919004041,0.828,0.656,9.26232238611291e-100,4.65718831896143e-95,FALSE,4.454319049415176,1.1340442071511592
2766,EEPD1,80820,ENSG00000122547,LAMP5,0.873,0.569,1.8466189647083,1.27997872895609,0.773,0.546,0,0,FALSE,NA,NA
2767,EEPD1,80820,ENSG00000122547,Endothelial,0.514,0.585,2.53516504517361,1.75724250331621,0.544,0.0880000000000001,1.57098234314578e-8,7.89905631957127e-4,FALSE,NA,NA
2768,EEPD1,80820,ENSG00000122547,Oligodendrocyte,0.578,0.585,1.54208664229819,1.06889300828815,0.54,0.0800000000000001,2.0892215600392e-44,1.05048149260331e-39,FALSE,NA,NA
2770,EFCAB11,90141,ENSG00000140025,Oligodendrocyte,0.494,0.463,2.52484551068715,1.75008954708224,0.556,0.112,5.89467802451411e-104,2.96390305750594e-99,FALSE,1.9106954681795847,1.3073990585040034
2771,EFCAB13,124989,ENSG00000178852,Pericyte,0.438,0.862,1.54538030537509,1.07117600156361,0.382,0.236,5.18811862271945e-10,2.60863792468957e-5,FALSE,NA,NA
2774,EFEMP1,2202,ENSG00000115380,Astrocyte,0.643,0.066,5.30004935956589,3.67371427041164,0.802,0.604,0,0,FALSE,3.2768675979296717,3.66902467414483
2776,EFHC1,114327,ENSG00000096093,VLMC,0.455,0.639,1.9029034674028,1.318992173308,0.4,0.2,NA,NA,FALSE,NA,NA
2777,EFHC2,80258,ENSG00000183690,Astrocyte,0.544,0.4,2.71769428457961,1.88376213098024,0.608,0.216,2.24541325391351e-90,1.12901623820025e-85,FALSE,NA,NA
2778,EFHC2,80258,ENSG00000183690,L6b,0.511,0.401,1.78910849042096,1.24011550585116,0.591,0.182,6.54482197332391e-102,3.29080193640699e-97,FALSE,NA,NA
2779,EFHC2,80258,ENSG00000183690,L5 ET,0.741,0.403,2.0172415467492,1.39824529063759,0.758,0.516,2.43267644057148e-54,1.22317404108375e-49,FALSE,2.1947666086456668,1.730482234644589
2780,EFHD1,80303,ENSG00000115468,Oligodendrocyte,0.663,0.323,4.93193784560238,3.41855881237618,0.744,0.488,0,0,FALSE,2.642007260539354,1.1923916299365296
2781,EFHD1,80303,ENSG00000115468,Astrocyte,0.639,0.329,2.99963406605512,2.07918789559767,0.712,0.424,0,0,FALSE,NA,NA
2782,EFHD1,80303,ENSG00000115468,Pericyte,0.5,0.337,4.08926578691822,2.83446305076261,0.644,0.288,7.91206240679863e-16,3.97826409876242e-11,FALSE,NA,NA
2783,EFHD2,79180,ENSG00000142634,L6 CT,0.923,0.44,1.62843078090781,1.12874220452328,0.811,0.622,0,0,FALSE,3.49582990308757,1.02245514162973
2784,EFHD2,79180,ENSG00000142634,L5/6 NP,0.874,0.459,1.72238301890648,1.19386493339936,0.781,0.562,1.355072587568e-189,6.81344047755068e-185,FALSE,NA,NA
2786,EFNB2,1948,ENSG00000125266,Endothelial,0.486,0.47,3.22700481414925,2.23678928858092,0.592,0.184,1.18293473681691e-18,5.94791415018908e-14,FALSE,NA,NA
2787,EFR3B,22979,ENSG00000084710,Endothelial,0.829,0.784,2.25328850046486,1.56186057108536,0.665,0.33,1.12397342624173e-8,5.65145078448606e-4,FALSE,NA,NA
2788,EFR3B,22979,ENSG00000084710,Astrocyte,0.895,0.782,1.85027308857891,1.28251157461442,0.694,0.388,1.80555501983939e-114,9.07851119525445e-110,FALSE,4.037902615667669,1.001132854688559
2790,EFS,10278,ENSG00000100842,Oligodendrocyte,0.37,0.031,4.91653280752536,3.40788085366668,0.673,0.346,0,0,FALSE,1.6799070260598983,1.210937361767078
2793,EGF,1950,ENSG00000138798,L5 ET,0.62,0.253,1.52941009758268,1.06010629705935,0.709,0.418,6.33128437530333e-28,3.18343309674627e-23,FALSE,2.08276735828421,1.4122048362168622
2794,EGF,1950,ENSG00000138798,SST,0.352,0.249,1.65957051605783,1.1503266241459,0.563,0.126,1.44938187383318e-58,7.28763699982063e-54,FALSE,NA,NA
2795,EGFEM1P,93556,NA,L5/6 IT Car3,0.934,0.565,1.97549295468233,1.36930737175409,0.842,0.684,0,0,TRUE,NA,NA
2796,EGFEM1P,93556,NA,VIP,0.636,0.569,1.79970906614432,1.24746326502611,0.575,0.15,2.1113375162742e-98,1.06160161655783e-93,TRUE,NA,NA
2797,EGFEM1P,93556,NA,L6b,0.981,0.564,2.43681147921096,1.68906900637119,0.898,0.796,0,0,TRUE,NA,NA
2798,EGFEM1P,93556,NA,L6 CT,0.998,0.55,3.02095234914553,2.09396460341617,0.943,0.886,0,0,TRUE,6.781956281940273,1.0635936374763255
2799,EGFL7,51162,ENSG00000172889,Endothelial,0.743,0.273,4.56164863264994,3.16189388842644,0.802,0.604,1.10028470873349e-44,5.53234154398287e-40,FALSE,3.604595980561238,2.5444047355846493
2801,EGFLAM,133584,ENSG00000164318,L5 ET,0.354,0.202,2.82535411616913,1.95838623970607,0.597,0.194,3.22622673321824e-62,1.62217906372946e-57,FALSE,0.8844053848392973,3.387776568172614
2802,EGFR,1956,ENSG00000146648,Pericyte,0.375,0.235,2.65550716963497,1.8406573075892,0.589,0.178,0.0112202065798093,1,TRUE,NA,NA
2803,EGFR,1956,ENSG00000146648,Endothelial,0.457,0.235,2.35749262728135,1.63408936779093,0.633,0.266,3.93336615374762e-7,0.0197773583576584,TRUE,NA,NA
2804,EGFR,1956,ENSG00000146648,VIP,0.818,0.189,2.86862319801057,1.98837808178989,0.846,0.692,0,0,TRUE,NA,NA
2805,EGFR,1956,ENSG00000146648,LAMP5,0.942,0.197,3.33384744654401,2.31084695798896,0.921,0.842,0,0,TRUE,5.094435346420094,1.2309313523541665
2806,EGFR,1956,ENSG00000146648,Astrocyte,0.737,0.223,2.33211122164292,1.61649631803401,0.78,0.56,0,0,TRUE,NA,NA
2811,EGR1,1958,ENSG00000120738,L4 IT,0.509,0.242,2.00622224764232,1.39060729452991,0.651,0.302,0,0,FALSE,1.916783990625109,1.4185751519731264
2812,EHBP1,23301,ENSG00000115504,VLMC,0.909,0.959,1.70115780804193,1.1791527383318,0.752,0.504,0.0443303513812987,1,FALSE,5.83399582521739,1.0207191115790704
2814,EHD2,30846,ENSG00000024422,Astrocyte,0.361,0.282,1.88263169946922,1.30494085451987,0.549,0.0980000000000001,2.84798469742129e-22,1.4319951857104e-17,FALSE,NA,NA
2815,EHD2,30846,ENSG00000024422,Pericyte,0.562,0.284,5.58661897792539,3.87234919341167,0.706,0.412,6.47824357592211e-31,3.25732565240939e-26,FALSE,2.776241862066381,3.4238719226669256
2817,EHD3,30845,ENSG00000013016,VLMC,0.455,0.414,1.89452861001886,1.31318716452473,0.542,0.0840000000000001,NA,NA,FALSE,NA,NA
2818,EHHADH,1962,ENSG00000113790,Astrocyte,0.381,0.25,2.20939363948588,1.53143497195672,0.578,0.156,3.58745713438435e-44,1.80380932173979e-39,FALSE,0.8905857287289234,1.0242831280538605
2820,EHMT1,79813,ENSG00000181090,VLMC,0.909,0.864,1.79924971152498,1.24714486466684,0.523,0.046,NA,NA,FALSE,NA,NA
2821,EHMT1,79813,ENSG00000181090,Astrocyte,0.891,0.863,1.59838420574617,1.10791550566451,0.651,0.302,8.04996980196543e-70,4.04760531612624e-65,FALSE,4.040677320428287,1.0611351128571889
2823,EIF1AX,1964,ENSG00000173674,VLMC,0.364,0.619,1.55968519951836,1.08109139860723,0.435,0.13,0.0156934877360907,1,FALSE,NA,NA
2824,EIF1AXP1,280661,NA,VLMC,0.364,0.355,1.73977726140434,1.20592170354472,0.56,0.12,2.74071180669552e-4,1,FALSE,1.1140504245903615,1.3860971854584188
2827,EIF1B.AS1,NA,NA,Astrocyte,0.381,0.324,1.70458171124524,1.18152600718369,0.546,0.0920000000000001,1.39855948667316e-29,7.0320969549413e-25,FALSE,1.3354952153014943,1.1393304998767462
2829,EIF2AK2,5610,ENSG00000055332,Endothelial,0.571,0.698,1.67898051774955,1.16378061209317,0.464,0.072,0.0322325569351043,1,FALSE,NA,NA
2832,EIF2S2,8894,ENSG00000125977,Pericyte,0.406,0.711,1.60984006613884,1.11585610299657,0.416,0.168,1.58870767588421e-6,0.0798818106511338,FALSE,NA,NA
2834,EIF2S3,1968,ENSG00000130741,Pericyte,0.375,0.528,1.59965812208746,1.10879851718474,0.425,0.15,NA,NA,FALSE,NA,NA
2838,EIF3G,8666,ENSG00000130811,VLMC,0.364,0.221,3.13062253836003,2.16998218586167,0.564,0.128,NA,NA,FALSE,NA,NA
2840,EIF3H,8667,ENSG00000147677,Endothelial,0.443,0.643,1.79442522582136,1.24380078600371,0.413,0.174,0.00238819575085475,1,FALSE,NA,NA
2842,EIF3K,27335,"ENSG00000178982, ENSG00000282986",Pericyte,0.562,0.692,1.79006611318806,1.2407792793722,0.467,0.0659999999999999,NA,NA,FALSE,NA,NA
2843,EIF4EBP1,1978,ENSG00000187840,VLMC,0.364,0.216,3.39785473292235,2.35521342807739,0.582,0.164,NA,NA,FALSE,0.7218421502964569,1.7466593486048876
2844,EIF4EBP2,1979,ENSG00000148730,Pericyte,0.562,0.386,3.3133299115086,2.29662528642712,0.619,0.238,0.00264284364157119,1,FALSE,2.123511778658898,1.5922801487216742
2846,EIF4G1,1981,ENSG00000114867,VLMC,0.455,0.386,2.63436747245483,1.82600438609089,0.536,0.0720000000000001,NA,NA,FALSE,NA,NA
2848,ELAVL1,1994,ENSG00000066044,VLMC,0.455,0.531,1.97524164934496,1.36913318016804,0.489,0.022,NA,NA,FALSE,NA,NA
2849,ELAVL2,1993,ENSG00000107105,SST,0.978,0.702,2.00500937900616,1.38976659805436,0.859,0.718,0,0,FALSE,5.907636279420575,1.033214806166536
2850,ELAVL2,1993,ENSG00000107105,PVALB,0.979,0.699,1.64495951766066,1.14019905180173,0.831,0.662,0,0,FALSE,NA,NA
2851,ELF1,1997,ENSG00000120690,Astrocyte,0.56,0.399,1.78585916512466,1.23786324518329,0.62,0.24,2.66165826300762e-94,1.33830839122286e-89,FALSE,NA,NA
2852,ELF1,1997,ENSG00000120690,Pericyte,0.406,0.403,1.55912787708213,1.08070509213189,0.527,0.054,0.0257719963241982,1,FALSE,NA,NA
2853,ELF1,1997,ENSG00000120690,Endothelial,0.586,0.403,3.78888318210474,2.62625369514689,0.674,0.348,1.03609447118541e-26,5.20958661056737e-22,FALSE,NA,NA
2854,ELF1,1997,ENSG00000120690,Oligodendrocyte,0.537,0.398,3.04526505787616,2.11081688892458,0.623,0.246,0,0,FALSE,NA,NA
2855,ELF1,1997,ENSG00000120690,Microglia,0.592,0.4,3.92966717425072,2.72383772237085,0.66,0.32,4.2999745967136e-201,2.16207022697356e-196,FALSE,NA,NA
2856,ELF1,1997,ENSG00000120690,VLMC,0.727,0.403,4.52915032436584,3.13936777766634,0.723,0.446,2.1667723084048e-4,1,FALSE,2.8962012561067407,1.0566498097315058
2857,ELF2,1998,ENSG00000109381,Endothelial,0.786,0.845,1.74180936205353,1.20733024838033,0.483,0.034,NA,NA,FALSE,NA,NA
2858,ELF2,1998,ENSG00000109381,Oligodendrocyte,0.845,0.845,1.95347168752275,1.35404339251008,0.628,0.256,9.09517248105982e-123,4.57314367520169e-118,FALSE,3.8070616412193683,1.164123977198648
2859,ELFN1,392617,ENSG00000225968,VIP,0.544,0.207,2.5912705405856302,1.79613186927497,0.699,0.398,0,0,TRUE,NA,NA
2860,ELFN1,392617,ENSG00000225968,SST,0.718,0.207,3.68099294425901,2.55146988097418,0.805,0.61,0,0,TRUE,2.4579391668819643,1.5043373393617627
2861,ELFN2,114794,ENSG00000166897,OPC,0.489,0.443,2.11124345383886,1.46340244750405,0.562,0.124,5.58063177993802e-52,2.80599746527064e-47,FALSE,NA,NA
2862,ELK3,2004,ENSG00000111145,Endothelial,0.643,0.337,4.16351529260081,2.88592888628447,0.712,0.424,1.66672321429084e-22,8.38045099377578e-18,FALSE,2.871149865872112,1.205696837599662
2863,ELK3,2004,ENSG00000111145,L5/6 IT Car3,0.711,0.329,1.69113501794803,1.17220546963687,0.736,0.472,9.0556211585447191e-202,4.55325687472787e-197,FALSE,NA,NA
2864,ELK3,2004,ENSG00000111145,Microglia,0.44,0.336,3.46818246558676,2.4039608976889,0.583,0.166,3.80021056027421e-74,1.91078387181148e-69,FALSE,NA,NA
2865,ELK3,2004,ENSG00000111145,VLMC,0.364,0.338,2.55574710778318,1.77150890198415,0.51,0.02,NA,NA,FALSE,NA,NA
2868,ELL,8178,ENSG00000105656,Microglia,0.355,0.464,2.09075089421603,1.44919808757903,0.453,0.094,2.51764360755704e-16,1.26589638231575e-11,FALSE,NA,NA
2870,ELL2,22936,ENSG00000118985,Oligodendrocyte,0.727,0.758,1.51180278246729,1.04790183622988,0.59,0.18,2.37481072500701e-89,1.19407858064078e-84,FALSE,NA,NA
2871,ELMO1,9844,ENSG00000155849,Oligodendrocyte,0.995,0.904,3.00840149027028,2.08526501097319,0.944,0.888,0,0,FALSE,7.1802334935519445,1.0294426088086348
2872,ELMO1,9844,ENSG00000155849,Microglia,0.979,0.906,2.94239145084042,2.03951033825373,0.889,0.778,2.22919549116681e-296,1.12086178491358e-291,FALSE,NA,NA
2873,ELMO2,63916,ENSG00000062598,Astrocyte,0.399,0.387,1.55939252550699,1.08088853244143,0.533,0.0660000000000001,1.08724977664245e-38,5.4668006019359e-34,FALSE,NA,NA
2875,ELMSAN1,91748,ENSG00000156030,Microglia,0.385,0.503,1.71416981096215,1.18817197146939,0.448,0.104,8.70049523919859e-13,4.37469601122144e-8,FALSE,NA,NA
2876,ELMSAN1,91748,ENSG00000156030,Pericyte,0.5,0.501,3.30595587706421,2.29151399524263,0.545,0.0900000000000001,4.47825758148118e-5,1,FALSE,2.026420544562644,1.242793826409047
2877,ELMSAN1,91748,ENSG00000156030,Endothelial,0.471,0.501,1.6416638210728,1.13791464900388,0.483,0.034,NA,NA,FALSE,NA,NA
2878,ELN,2006,ENSG00000049540,VIP,0.546,0.324,1.87943271188529,1.30272348529542,0.654,0.308,0,0,FALSE,NA,NA
2879,ELN,2006,ENSG00000049540,Oligodendrocyte,0.534,0.332,3.30354309547297,2.28984158248536,0.648,0.296,0,0,FALSE,NA,NA
2880,ELN,2006,ENSG00000049540,VLMC,0.636,0.34,4.84685791441553,3.35958589795178,0.741,0.482,6.46351389281116e-10,3.24991942044438e-5,FALSE,3.349646556914887,1.8896683149404683
2881,ELN,2006,ENSG00000049540,Astrocyte,0.51,0.336,2.77398622651262,1.92278073181934,0.622,0.244,4.77891785056104e-128,2.40288768444059e-123,FALSE,NA,NA
2882,ELN,2006,ENSG00000049540,Endothelial,0.514,0.34,3.63014031278793,2.51622152284595,0.625,0.25,1.98483054936476e-12,9.97992648526096e-8,FALSE,NA,NA
2883,ELOVL1,64834,ENSG00000066322,Oligodendrocyte,0.49,0.13,4.68467423135231,3.24716873530368,0.697,0.394,0,0,FALSE,2.123816583431451,4.142805905639777
2884,ELOVL2,54898,ENSG00000197977,VLMC,0.455,0.35,2.19933269837315,1.52446125899065,0.537,0.0740000000000001,NA,NA,FALSE,NA,NA
